id,name,dob,registered_date,phone,country
572,Minccino,1966-05-08T16:39:07.910Z,2014-01-18T18:34:10.844Z,2130475700,BR
573,Cinccino,1999-04-02T11:37:15.966Z,2018-04-29T11:31:22.421Z,419735364,IE
574,Gothita,1998-08-04T15:01:08.966Z,2002-03-21T18:29:37.177Z,711893863,IE
575,Gothorita,1995-02-05T22:33:30.632Z,2008-12-10T23:07:52.618Z,1768717962,GB
576,Gothitelle,1989-02-27T05:33:06.550Z,2015-08-16T22:22:20.491Z,28690631,NO
577,Solosis,1955-02-03T00:30:24.154Z,2019-07-08T07:58:17.702Z,9663562636,US
578,Duosion,1965-04-16T05:48:12.955Z,2013-12-17T23:46:48.968Z,903262333,ES
579,Reuniclus,1954-11-16T01:29:29.175Z,2005-07-04T18:35:05.916Z,905569530,ES
580,Ducklett,1965-02-25T03:36:38.355Z,2013-08-14T19:31:29.187Z,307152849,RS
581,Swanna,1949-04-10T07:35:10.744Z,2017-05-31T15:49:07.706Z,1601909514,NZ
582,Vanillite,1966-08-17T08:03:19.486Z,2008-11-22T10:47:31.433Z,4118901598,BR
583,Vanillish,1974-09-27T11:59:53.631Z,2002-12-22T17:59:01.412Z,6231061105,MX
584,Vanilluxe,1988-09-05T16:27:29.454Z,2013-08-29T06:11:41.339Z,8144165914,TR
585,Deerling,1982-06-14T00:39:28.741Z,2014-12-06T05:39:06.970Z,275729628,FR
586,Sawsbuck,1987-07-13T11:19:49.299Z,2009-04-27T09:07:12.697Z,249156994,DE
587,Emolga,1957-10-04T22:25:48.884Z,2008-04-23T08:58:33.003Z,7215449377,BR
588,Karrablast,1947-01-15T03:06:34.817Z,2019-09-24T19:07:47.780Z,117597091,IE
589,Escavalier,1962-09-05T15:35:07.489Z,2012-06-27T21:31:39.635Z,216298445,IE
590,Foongus,1996-07-20T10:37:04.422Z,2018-08-02T23:10:23.252Z,3858365652,NZ
591,Amoonguss,1975-04-29T14:40:15.581Z,2013-10-12T20:06:54.960Z,6701871597,MX
592,Frillish,1962-03-15T12:27:34.982Z,2018-01-25T16:41:22.405Z,979745885,ES
593,Jellicent,1988-03-13T20:34:49.235Z,2019-11-01T23:49:59.431Z,68624491,DK
594,Alomomola,1955-10-10T20:27:45.932Z,2003-03-09T03:23:31.533Z,119623951,IE
595,Joltik,1991-03-12T23:47:41.840Z,2006-06-14T13:00:48.269Z,1415603862,GB
596,Galvantula,1998-10-26T13:46:26.566Z,2021-04-24T05:03:40.033Z,9055164371,IR
597,Ferroseed,1966-05-06T11:32:02.456Z,2018-06-10T03:17:12.273Z,,UA
598,Ferrothorn,1989-08-31T14:21:43.405Z,2017-02-01T18:09:43.167Z,2534026870,GB
599,Klink,1960-10-23T00:37:14.193Z,2020-02-02T13:35:34.672Z,6162251462,DE
600,Klang,1978-02-16T09:50:09.465Z,2020-10-02T01:10:24.924Z,927325965,ES
601,Klinklang,1969-10-30T19:15:06.355Z,2015-04-20T06:19:01.713Z,,CA
602,Tynamo,1999-10-15T03:06:31.115Z,2008-06-27T15:37:24.311Z,1539554581,GB
603,Eelektrik,1951-11-29T15:17:09.230Z,2007-02-19T17:25:46.212Z,807409908,AU
604,Eelektross,1976-02-15T12:34:22.706Z,2019-04-27T00:17:20.137Z,9628660064,IN
605,Elgyem,1952-07-22T23:21:20.398Z,2021-05-22T15:50:54.748Z,,UA
606,Beheeyem,1974-12-02T03:57:10.230Z,2008-04-04T17:53:40.689Z,2355165153,GB
607,Litwick,1944-11-16T21:15:32.442Z,2019-06-24T17:35:57.433Z,9161780708,NZ
608,Lampent,1995-01-14T12:20:51.722Z,2014-12-16T01:11:49.484Z,9106292871,IR
609,Chandelure,1995-01-20T20:43:59.731Z,2017-01-10T14:54:04.718Z,900881509,ES
610,Axew,1960-09-28T05:48:12.099Z,2012-03-30T12:08:16.666Z,4315973997,IR
611,Fraxure,1960-12-06T09:55:30.583Z,2020-11-05T13:39:07.292Z,179456540,RS
612,Haxorus,1961-07-11T07:07:04.725Z,2009-02-20T00:58:56.883Z,213657961,IE
613,Cubchoo,1960-01-16T23:35:44.868Z,2017-07-01T03:56:48.054Z,2267448372,DE
614,Beartic,1999-03-07T10:08:41.549Z,2014-05-03T20:05:02.932Z,9050951631,DE
615,Cryogonal,1979-04-24T08:49:52.401Z,2019-11-14T13:21:27.480Z,6209694566,DE
616,Shelmet,1970-09-29T14:20:11.374Z,2009-04-06T17:42:10.004Z,458835021,AU
617,Accelgor,1965-06-24T19:29:52.738Z,2015-06-05T18:30:00.256Z,2777169197,TR
618,Stunfisk,1968-04-19T15:03:12.313Z,2021-11-14T05:31:36.686Z,6031494945,MX
619,Mienfoo,1999-10-21T23:45:31.556Z,2014-06-06T20:18:01.969Z,60366555,DK
620,Mienshao,1990-01-22T09:44:16.849Z,2005-06-17T01:07:06.717Z,1539613698,GB
621,Druddigon,1956-12-13T16:03:52.010Z,2013-07-01T00:28:42.192Z,8468864768,NZ
622,Golett,1984-12-25T21:51:56.211Z,2006-07-20T06:13:16.629Z,898642322,NL
623,Golurk,1960-09-10T22:37:53.297Z,2004-07-25T14:54:30.246Z,8116773,FI
624,Pawniard,1954-09-23T01:38:41.236Z,2006-09-25T07:56:48.967Z,1213008698,BR
625,Bisharp,1964-11-06T12:14:31.469Z,2004-03-14T08:40:24.828Z,330562425,RS
626,Bouffalant,1971-01-30T13:52:59.301Z,2008-10-22T14:29:05.645Z,81181849,NO
627,Rufflet,1966-04-19T06:47:16.474Z,2019-05-16T06:39:15.341Z,5412973010,US
628,Braviary,1994-11-14T12:12:23.887Z,2006-12-20T16:34:27.540Z,610657054,IE
629,Vullaby,1981-12-06T08:15:26.553Z,2019-01-21T17:50:40.547Z,928642290,ES
630,Mandibuzz,1988-04-20T10:15:31.642Z,2019-04-27T15:57:49.017Z,513202278,AU
631,Heatmor,1992-01-09T21:43:09.365Z,2003-10-05T09:29:52.863Z,6602226716,MX
632,Durant,1980-08-31T05:54:02.114Z,2002-04-26T15:38:23.872Z,6860463,FI
633,Deino,1974-01-26T07:45:02.296Z,2012-12-05T11:59:56.486Z,7535932057,US
634,Zweilous,1985-11-26T17:19:26.787Z,2016-11-05T17:58:23.253Z,8303636289,NZ
635,Hydreigon,1950-11-10T14:09:18.684Z,2004-04-11T07:42:39.341Z,6018513208,MX
636,Larvesta,1945-06-26T15:02:53.278Z,2014-06-16T16:58:37.480Z,392763936,RS
637,Volcarona,1977-01-18T10:04:50.203Z,2006-03-27T04:01:18.996Z,23941208,NO
638,Cobalion,1951-01-13T13:02:15.344Z,2022-03-23T09:11:10.760Z,6742492805,MX
639,Terrakion,1952-12-30T17:16:23.804Z,2015-01-20T05:10:39.339Z,4538587969,BR
640,Virizion,1987-12-10T15:12:59.882Z,2018-06-09T16:46:44.258Z,710221739,IE
641,Tornadus-incarnate,1960-07-01T06:30:50.035Z,2013-02-24T23:04:11.580Z,380158375,FR
642,Thundurus-incarnate,1997-05-24T17:37:27.582Z,2004-09-07T13:00:11.418Z,316548715,RS
643,Reshiram,1986-04-02T08:18:24.074Z,2015-12-29T14:24:30.793Z,109011087,RS
644,Zekrom,2000-01-06T21:05:03.212Z,2019-02-16T21:55:43.028Z,9543621921,IN
645,Landorus-incarnate,1996-09-25T15:47:30.451Z,2010-07-20T13:33:04.519Z,8231663,FI
646,Kyurem,1957-05-03T17:37:55.018Z,2005-03-12T17:04:57.228Z,7203970034,IR
647,Keldeo-ordinary,1945-08-05T10:57:57.061Z,2011-08-05T10:28:54.229Z,3861340355,NZ
648,Meloetta-aria,1991-05-12T08:19:49.964Z,2013-04-26T05:04:49.213Z,6001742343,MX
649,Genesect,1957-01-29T09:46:30.139Z,2019-02-22T12:50:43.896Z,1539407419,GB
650,Chespin,1950-05-27T08:55:47.100Z,2014-08-13T02:04:25.163Z,1736432273,NZ
651,Quilladin,1948-11-05T09:50:54.845Z,2008-06-26T10:44:05.991Z,306779961,FR
652,Chesnaught,1945-06-02T04:05:46.857Z,2022-04-21T03:16:16.063Z,1697790271,GB
653,Fennekin,1970-03-13T10:57:26.932Z,2008-08-30T05:18:17.904Z,2149606,FI
654,Braixen,1984-08-23T02:19:52.781Z,2006-04-14T16:36:45.736Z,9556930395,US
655,Delphox,1953-12-10T15:49:11.387Z,2014-10-09T13:08:15.119Z,4373118209,US
656,Froakie,1969-03-03T18:17:13.957Z,2007-11-17T12:10:32.015Z,987544668,ES
657,Frogadier,1954-07-31T05:57:18.485Z,2005-11-22T07:49:31.814Z,966499067,ES
658,Greninja,1998-10-23T10:37:18.863Z,2014-06-21T07:24:45.402Z,4515839821,NZ
659,Bunnelby,1952-12-20T11:18:22.261Z,2021-03-22T01:41:20.821Z,,UA
660,Diggersby,1957-12-04T13:40:49.167Z,2022-03-10T01:34:10.333Z,274316571,FR
661,Fletchling,1956-06-15T18:30:46.267Z,2007-05-09T11:40:07.468Z,36474905,NO
662,Fletchinder,1972-01-04T07:17:33.789Z,2019-03-12T20:11:42.803Z,,UA
663,Talonflame,1979-11-03T11:06:08.213Z,2012-06-19T20:08:57.458Z,928259119,ES
664,Scatterbug,1977-01-12T16:27:08.067Z,2004-08-14T12:52:21.581Z,129668256,RS
665,Spewpa,1978-03-14T09:35:58.239Z,2015-07-01T15:45:48.095Z,6768676169,NZ
666,Vivillon,1989-09-28T05:24:27.904Z,2004-06-24T02:20:18.959Z,68596124,DK
667,Litleo,1968-12-12T01:44:56.079Z,2017-06-04T17:10:07.636Z,131447445,RS
668,Pyroar,1945-04-05T19:29:58.296Z,2011-10-03T23:05:32.021Z,343036302,RS
669,Flabebe,1973-10-28T23:13:35.379Z,2016-08-03T21:17:47.589Z,2806334772,NZ
670,Floette,1952-02-27T22:37:46.626Z,2011-03-10T02:09:52.023Z,6252473744,MX
671,Florges,1982-06-16T18:13:44.702Z,2013-03-01T10:11:48.835Z,458105617,NL
672,Skiddo,1963-08-16T06:57:16.499Z,2011-07-16T22:30:59.490Z,1697756530,GB
673,Gogoat,1945-01-30T16:55:31.702Z,2004-01-10T04:47:09.974Z,759032365,CH
674,Pancham,1978-02-06T08:09:19.338Z,2005-03-13T21:22:19.054Z,495137417,AU
675,Pangoro,1948-11-16T05:47:53.230Z,2020-11-19T16:19:22.078Z,,CA
676,Furfrou,1953-07-06T04:29:37.848Z,2011-06-23T09:24:43.773Z,8775213502,DE
677,Espurr,1979-12-14T22:10:55.272Z,2009-01-14T07:34:24.005Z,212274005,FR
678,Meowstic-male,1959-04-16T00:01:21.723Z,2005-04-23T07:57:29.547Z,9270954409,IN
679,Honedge,1990-07-20T12:40:55.050Z,2012-03-25T17:44:55.119Z,5265307847,BR
680,Doublade,1950-10-22T03:44:40.163Z,2016-09-29T09:10:15.261Z,8673421323,US
681,Aegislash-shield,1968-11-06T18:16:17.014Z,2019-04-02T18:40:09.957Z,115344543,IE
682,Spritzee,1953-03-12T09:30:12.827Z,2017-01-05T11:59:29.768Z,9078194562,TR
683,Aromatisse,1948-03-05T13:14:15.651Z,2006-10-01T11:17:28.470Z,,CA
684,Swirlix,2000-04-12T07:24:17.527Z,2012-10-20T10:39:33.907Z,,UA
685,Slurpuff,1960-05-27T13:54:32.612Z,2018-02-25T21:10:06.359Z,6812465258,MX
686,Inkay,1999-11-15T03:25:44.921Z,2006-10-31T10:52:54.253Z,3585466167,DE
687,Malamar,1964-06-17T17:45:22.659Z,2021-06-27T19:36:13.575Z,67413468,NO
688,Binacle,1945-05-25T02:44:36.729Z,2005-02-12T17:24:02.721Z,4819863920,TR
689,Barbaracle,1953-10-29T17:16:33.506Z,2006-12-18T17:52:33.424Z,9995762136,DE
690,Skrelp,1961-06-18T18:49:19.451Z,2007-12-31T08:45:10.061Z,6140789815,MX
691,Dragalge,1964-01-27T07:53:03.973Z,2004-08-06T23:10:05.377Z,5774117178,US
692,Clauncher,1951-07-20T18:23:20.559Z,2014-05-01T02:53:53.995Z,73370509,DK
693,Clawitzer,1969-07-13T15:05:23.590Z,2006-08-20T08:52:24.228Z,169770387,GB
694,Helioptile,1950-12-22T06:55:58.550Z,2016-09-09T20:39:49.480Z,7482595722,IN
695,Heliolisk,1966-06-16T20:07:42.763Z,2011-02-06T19:27:03.466Z,930017013,ES
696,Tyrunt,1981-11-23T16:36:11.028Z,2014-05-05T20:46:14.181Z,4174282061,IR
697,Tyrantrum,1951-03-03T05:07:05.415Z,2008-12-09T16:54:26.955Z,388221897,RS
698,Amaura,1958-02-08T22:41:05.721Z,2019-07-07T03:48:46.515Z,7424723,FI
699,Aurorus,1962-12-03T00:31:14.911Z,2004-12-04T05:34:10.594Z,1697359072,GB
700,Sylveon,1960-11-04T08:37:33.874Z,2018-08-27T00:20:46.347Z,9296148418,BR
701,Hawlucha,1999-10-18T13:23:25.579Z,2014-12-06T21:04:55.346Z,6938773785,MX
702,Dedenne,1995-09-30T00:28:43.449Z,2013-12-22T17:01:05.033Z,1697370728,GB
703,Carbink,1951-01-20T06:44:18.451Z,2018-03-07T20:25:14.287Z,6565028847,DE
704,Goomy,1997-05-24T12:50:51.336Z,2005-07-08T00:47:44.942Z,24649481,NO
705,Sliggoo,1951-10-31T20:54:26.726Z,2003-11-06T15:39:50.320Z,930508441,ES
706,Goodra,1969-06-11T21:05:53.351Z,2007-04-12T15:11:06.318Z,735400896,TR
707,Klefki,1950-01-31T23:04:24.957Z,2011-07-15T18:17:23.274Z,317540783,IE
708,Phantump,1989-01-31T22:04:17.975Z,2003-11-08T16:28:19.893Z,6133151907,TR
709,Trevenant,1970-11-09T17:10:04.091Z,2013-10-29T06:21:30.290Z,7929081772,DE
710,Pumpkaboo-average,1978-03-10T15:08:53.425Z,2004-10-23T15:38:13.551Z,1387364142,GB
711,Gourgeist-average,1977-02-24T08:17:27.901Z,2021-01-19T07:24:07.131Z,7101377604,BR
712,Bergmite,1951-08-28T21:02:49.998Z,2010-12-15T04:53:44.208Z,986594766,ES
713,Avalugg,1988-11-13T12:38:42.887Z,2005-07-01T16:45:13.837Z,8494400890,IR
714,Noibat,1983-08-04T16:30:09.438Z,2002-07-14T09:11:52.022Z,790836437,CH
715,Noivern,1951-05-28T03:27:42.760Z,2016-06-22T16:46:35.313Z,970081175,ES
716,Xerneas,1948-05-09T02:53:14.049Z,2007-02-10T06:33:56.394Z,534881764,NL
717,Yveltal,1982-07-01T13:59:59.291Z,2016-10-02T19:46:28.966Z,,CA
718,Zygarde-50,1990-10-11T05:17:48.078Z,2017-10-08T20:32:27.034Z,983114302,ES
719,Diancie,1984-03-06T10:20:44.356Z,2009-04-09T21:43:15.773Z,7604798634,TR
720,Hoopa,1952-03-06T11:46:28.244Z,2015-01-21T00:53:38.618Z,20592582,DK
721,Volcanion,1999-10-12T09:32:35.171Z,2012-02-05T00:57:28.703Z,78471790,DK
722,Rowlet,1997-12-17T22:39:49.424Z,2007-06-14T16:59:52.500Z,6308569,FI
723,Dartrix,1967-07-20T15:22:52.866Z,2011-07-09T21:50:43.020Z,,CA
724,Decidueye,1954-08-03T00:54:53.268Z,2005-04-07T12:28:48.334Z,799188935,CH
725,Litten,1947-09-03T20:21:59.443Z,2013-03-05T07:24:15.492Z,85832337,NO
726,Torracat,1994-07-08T18:42:19.079Z,2003-01-10T08:25:50.939Z,906544858,ES
727,Incineroar,1965-12-13T19:55:46.774Z,2012-02-25T06:54:30.859Z,4871945092,BR
728,Popplio,1970-12-18T16:50:39.430Z,2014-07-19T12:23:32.896Z,1768491487,GB
729,Brionne,1988-05-12T22:43:34.940Z,2016-10-03T18:15:54.106Z,6653543,FI
730,Primarina,1988-02-13T21:51:00.949Z,2021-04-13T00:06:44.121Z,2945427,FI
731,Pikipek,1952-03-19T16:45:44.465Z,2016-01-15T22:06:59.224Z,8480201487,BR
732,Trumbeak,1993-01-01T04:58:40.869Z,2008-07-05T15:42:28.712Z,,UA
733,Toucannon,1977-11-27T06:23:59.076Z,2007-08-12T00:44:02.075Z,796937484,CH
734,Yungoos,1967-09-13T23:34:28.278Z,2017-06-15T16:17:35.996Z,81352570,AU
735,Gumshoos,1954-01-15T00:58:05.135Z,2012-11-15T12:07:43.595Z,447716143,NZ
736,Grubbin,1969-06-08T08:14:19.770Z,2008-02-22T21:05:05.331Z,1716374110,GB
737,Charjabug,1955-05-23T15:31:12.956Z,2017-04-07T22:14:05.172Z,,UA
738,Vikavolt,1985-01-27T21:45:49.811Z,2013-07-29T16:31:14.843Z,6013181926,US
739,Crabrawler,1945-03-27T03:16:26.610Z,2016-03-22T15:44:17.388Z,410259278,IE
740,Crabominable,1973-01-25T22:10:33.975Z,2013-10-31T21:19:18.798Z,,CA
741,Oricorio-baile,1978-03-17T18:02:08.319Z,2011-03-04T14:27:08.275Z,,UA
742,Cutiefly,1988-06-19T04:25:37.165Z,2022-04-03T10:39:47.224Z,6683718241,MX
743,Ribombee,1978-08-24T14:26:22.314Z,2006-11-17T13:01:39.079Z,,UA
744,Rockruff,1946-08-14T10:03:22.631Z,2019-07-09T22:36:02.307Z,72676793,NO
745,Lycanroc-midday,1956-11-22T01:46:20.978Z,2015-05-18T02:12:15.070Z,7161393793,IN
746,Wishiwashi-solo,1966-12-02T00:18:18.145Z,2015-02-25T15:37:41.291Z,6893872,FI
747,Mareanie,1976-07-02T08:19:01.942Z,2012-04-16T11:21:28.948Z,7544285495,IN
748,Toxapex,1977-03-14T18:41:58.582Z,2017-12-30T06:31:12.871Z,944927108,ES
749,Mudbray,2001-02-22T03:01:07.331Z,2013-07-04T22:07:23.232Z,,UA
750,Mudsdale,1957-06-09T08:14:52.037Z,2013-02-07T07:59:52.572Z,799629455,CH
751,Dewpider,1982-01-17T06:24:11.553Z,2009-04-04T20:59:24.719Z,,CA
752,Araquanid,1958-08-04T05:57:09.453Z,2003-10-05T17:54:06.173Z,100598552,RS
753,Fomantis,1966-09-01T22:49:17.467Z,2012-05-16T11:07:46.066Z,3591032,FI
754,Lurantis,1957-04-17T21:51:50.938Z,2019-10-23T00:35:17.593Z,1539554909,GB
755,Morelull,1969-01-13T23:50:37.508Z,2014-11-02T00:46:38.635Z,487281758,BR
756,Shiinotic,1994-11-27T00:40:48.454Z,2014-08-18T13:06:00.090Z,1539659201,GB
757,Salandit,1998-05-24T07:29:45.768Z,2014-02-06T14:58:25.233Z,6857812058,MX
758,Salazzle,1967-11-16T14:45:31.860Z,2002-04-10T03:33:00.739Z,6924742414,MX
759,Stufful,1964-09-25T21:36:25.226Z,2006-08-14T00:34:03.691Z,8338968981,IN
760,Bewear,1986-01-11T12:27:42.271Z,2019-03-20T09:54:08.791Z,9489662750,DE
761,Bounsweet,1954-10-27T23:45:35.477Z,2018-06-25T19:22:26.500Z,7368519357,IN
762,Steenee,1956-02-29T09:10:23.782Z,2018-10-21T04:58:11.723Z,,UA
763,Tsareena,1970-07-16T08:17:28.354Z,2002-09-08T04:00:39.514Z,23820325,DK
764,Comfey,1990-06-10T18:02:48.515Z,2010-10-12T21:49:26.305Z,2367569788,US
765,Oranguru,1976-06-05T08:50:59.989Z,2007-04-22T20:37:25.804Z,9606004796,IN
766,Passimian,1963-09-06T16:06:35.604Z,2010-01-10T23:21:22.056Z,,CA
767,Wimpod,1970-08-11T19:02:46.508Z,2015-02-03T15:29:24.088Z,1697350780,GB
768,Golisopod,1998-12-29T14:59:34.525Z,2008-04-11T22:22:20.258Z,4135845291,BR
769,Sandygast,1980-11-20T17:32:45.057Z,2020-12-01T02:46:38.368Z,756761965,CH
770,Palossand,1973-11-30T09:18:06.374Z,2021-08-30T02:21:26.972Z,1697702633,GB
771,Pyukumuku,1977-09-05T17:45:24.421Z,2007-03-09T15:17:57.592Z,2862041612,IR
772,Type-null,1995-05-09T09:40:56.066Z,2008-12-26T19:00:08.121Z,9232080246,US
773,Silvally,1999-12-14T10:18:22.655Z,2012-06-03T18:32:15.019Z,61915277,NL
774,Minior-red-meteor,1963-04-03T14:50:37.269Z,2017-02-11T22:25:47.056Z,6592085719,MX
775,Komala,1966-05-26T14:17:30.869Z,2018-12-08T06:34:08.967Z,52909288,NO
776,Turtonator,2000-10-07T07:37:19.990Z,2003-05-12T13:26:17.295Z,,DK
777,Togedemaru,1982-02-20T00:59:56.386Z,2013-04-22T05:15:36.877Z,6306217859,MX
778,Mimikyu-disguised,1973-07-12T08:45:40.250Z,2010-04-08T17:26:52.819Z,,CA
779,Bruxish,1951-03-07T16:05:40.665Z,2011-06-26T05:10:32.835Z,1539438732,GB
780,Drampa,1999-03-27T16:07:22.707Z,2005-01-26T19:31:00.599Z,7302802285,BR
781,Dhelmise,1952-05-21T08:52:57.237Z,2004-08-28T16:32:27.311Z,166304628,RS
782,Jangmo-o,1994-10-31T06:23:35.646Z,2014-07-15T02:56:41.470Z,284945678,RS
783,Hakamo-o,1989-05-18T06:37:53.998Z,2005-01-01T18:13:25.896Z,6841484006,IR
784,Kommo-o,1953-06-16T04:52:15.670Z,2004-06-25T03:41:54.307Z,4461613,FI
785,Tapu-koko,1975-12-21T08:46:00.350Z,2007-07-20T07:27:37.280Z,997542065,ES
786,Tapu-lele,1997-08-14T08:57:41.377Z,2003-05-30T15:56:51.121Z,4211622648,BR
787,Tapu-bulu,1978-09-12T09:00:07.882Z,2013-01-19T09:33:35.178Z,6134112754,MX
788,Tapu-fini,1998-10-08T16:09:58.288Z,2005-09-12T16:18:39.952Z,5052501329,IR
789,Cosmog,1993-06-20T21:28:15.758Z,2018-08-04T11:16:50.368Z,24258211,NO
790,Cosmoem,1986-05-18T05:49:26.822Z,2005-08-21T04:07:18.222Z,1539676867,GB
791,Solgaleo,1990-03-09T01:57:20.087Z,2013-01-29T10:00:09.262Z,,UA
792,Lunala,1950-04-28T05:07:26.657Z,2015-05-25T08:15:06.910Z,7292496,FI
793,Nihilego,2000-04-05T18:12:12.320Z,2020-06-05T19:12:00.839Z,77103799,NO
794,Buzzwole,1956-05-27T19:46:51.308Z,2004-08-07T17:44:13.255Z,917535404,ES
795,Pheromosa,1968-02-08T22:01:13.257Z,2005-09-29T14:33:08.588Z,6431283495,MX
796,Xurkitree,1998-06-06T00:19:13.615Z,2008-01-21T01:23:13.631Z,1317651518,GB
797,Celesteela,1969-04-13T20:21:54.374Z,2016-04-28T20:56:27.595Z,243881112,RS
798,Kartana,1959-08-01T23:47:46.178Z,2015-05-28T02:03:52.250Z,214939251,IE
799,Guzzlord,1965-11-11T11:27:24.420Z,2013-11-27T21:40:04.941Z,4688016049,DE
800,Necrozma,1981-07-16T00:14:58.640Z,2020-09-18T10:05:38.161Z,694684940,NL
801,Magearna,1969-05-25T07:26:16.412Z,2014-07-19T04:39:18.291Z,972632618,NL
802,Marshadow,1955-07-08T14:32:20.286Z,2013-12-25T23:04:39.154Z,9808286598,IN
803,Poipole,1980-01-08T22:36:00.710Z,2019-08-02T09:38:38.965Z,,CA
804,Naganadel,1979-07-26T08:32:16.655Z,2005-11-23T03:58:13.457Z,58254681,DK
805,Stakataka,1945-11-23T04:46:41.905Z,2014-07-03T18:10:24.944Z,243085634,FR
806,Blacephalon,1968-12-11T11:09:52.817Z,2011-08-03T10:05:34.705Z,5858021119,US
807,Zeraora,1951-04-03T21:48:54.619Z,2011-04-13T06:17:50.683Z,763491391,CH
808,Meltan,1972-09-19T10:23:49.966Z,2017-09-03T02:48:10.322Z,,UA
809,Melmetal,1984-01-21T03:48:15.233Z,2009-03-06T18:29:36.015Z,6035385893,MX
810,Grookey,1960-12-14T21:40:10.760Z,2010-03-11T11:31:18.339Z,903363364,ES
811,Thwackey,1961-10-16T10:49:30.438Z,2004-06-07T14:26:50.161Z,472012298,FR
812,Rillaboom,1973-08-13T00:52:28.507Z,2015-06-01T16:27:44.983Z,773572751,CH
813,Scorbunny,1967-02-20T18:11:20.213Z,2003-01-05T10:29:26.374Z,18572219,DK
814,Raboot,1957-11-26T12:26:11.873Z,2004-04-05T01:39:06.097Z,6511344624,MX
815,Cinderace,1982-06-19T03:25:21.344Z,2021-06-05T01:04:28.416Z,6836636047,US
816,Sobble,1972-04-30T03:23:43.373Z,2008-12-13T09:30:27.233Z,14836987,IR
817,Drizzile,1999-06-27T08:14:45.982Z,2019-11-03T01:49:15.776Z,5514898956,US
818,Inteleon,1982-06-26T03:58:33.699Z,2021-12-31T06:21:40.845Z,86192561,DK
819,Skwovet,1947-02-26T19:01:10.701Z,2017-06-27T18:21:30.663Z,1662744048,TR
820,Greedent,1985-03-15T07:18:10.916Z,2006-04-26T06:35:59.080Z,1697331173,GB
821,Rookidee,1959-05-29T16:30:55.969Z,2009-11-08T00:46:56.814Z,55155019,NO
822,Corvisquire,1957-05-24T07:43:33.030Z,2013-03-06T14:22:11.127Z,,UA
823,Corviknight,1981-08-13T15:01:30.147Z,2009-02-07T22:12:39.872Z,76697515,NO
824,Blipbug,1955-02-14T11:31:40.623Z,2008-06-14T03:12:59.351Z,,UA
825,Dottler,1992-02-04T01:12:35.848Z,2019-02-08T21:18:31.006Z,310716028,IE
826,Orbeetle,1960-10-05T20:48:45.241Z,2011-03-06T20:01:06.167Z,144629431,AU
827,Nickit,1979-12-18T22:10:10.316Z,2011-08-28T11:22:14.414Z,7022499755,IN
828,Thievul,1996-02-23T04:46:15.605Z,2013-07-21T13:14:07.702Z,4315480482,BR
829,Gossifleur,1978-04-12T01:27:31.804Z,2011-10-09T09:25:14.696Z,96372194,DK
830,Eldegoss,1957-07-07T12:33:33.274Z,2011-01-25T11:20:43.023Z,6845991275,MX
831,Wooloo,1990-04-28T17:35:28.633Z,2012-02-10T08:23:30.305Z,,UA
832,Dubwool,1975-08-29T22:11:47.110Z,2022-05-05T12:15:50.390Z,560224835,NL
833,Chewtle,1954-02-23T00:06:58.027Z,2015-05-09T08:01:40.218Z,69813556,DK
834,Drednaw,1963-11-18T08:14:07.557Z,2017-09-28T05:10:02.047Z,6351386379,MX
835,Yamper,1972-06-03T13:12:27.147Z,2021-07-11T20:07:19.039Z,69561626,NO
836,Boltund,1997-07-05T14:34:29.350Z,2009-02-23T21:09:55.801Z,9982702811,IR
837,Rolycoly,1948-08-26T13:36:16.822Z,2013-10-26T07:40:54.634Z,9760491680,NZ
838,Carkol,1968-04-24T09:11:36.094Z,2020-06-25T12:19:54.368Z,898849322,NL
839,Coalossal,2001-05-06T17:26:49.437Z,2003-09-10T23:07:39.564Z,2710024908,DE
840,Applin,1947-07-24T07:29:14.810Z,2013-07-13T11:31:08.384Z,8575432896,US
841,Flapple,1997-10-08T17:55:12.459Z,2003-02-25T02:45:06.764Z,3485264255,DE
842,Appletun,1961-11-30T23:02:13.951Z,2016-03-07T17:45:21.046Z,778701134,CH
843,Silicobra,1983-08-19T07:13:58.644Z,2011-05-05T08:30:31.860Z,94192923,DK
844,Sandaconda,1974-12-31T07:39:29.950Z,2017-12-16T02:23:24.412Z,346184671,FR
845,Cramorant,1945-05-25T23:31:46.420Z,2017-06-29T13:31:26.836Z,6762438,FI
846,Arrokuda,1969-03-26T11:31:48.913Z,2019-06-05T04:17:18.738Z,,UA
847,Barraskewda,1989-07-04T12:07:46.853Z,2022-01-21T09:29:10.913Z,9257312931,DE
848,Toxel,1982-12-01T00:27:41.442Z,2008-12-18T04:10:36.171Z,7024797429,US
849,Toxtricity-amped,1983-05-10T20:24:57.315Z,2020-09-06T09:22:24.338Z,8273305881,NZ
850,Sizzlipede,1987-12-08T08:53:50.762Z,2016-05-01T18:08:03.010Z,,UA
851,Centiskorch,1960-01-23T05:50:14.667Z,2004-02-16T02:05:43.181Z,364950788,RS
852,Clobbopus,1987-01-06T04:43:52.777Z,2008-05-08T07:29:18.289Z,8060139097,IN
853,Grapploct,1947-06-07T20:17:15.302Z,2011-08-31T23:30:56.034Z,954401237,AU
854,Sinistea,1996-06-04T09:18:50.952Z,2018-08-11T04:15:13.944Z,,DK
